tag,movieId,score,tag_lowercase_dups,tag_punc_dups
david webb,54286,0.0,,
david vs goliath,80615,0.0,,
david spade,79134,0.0,David Spade;,
david letterman,80572,0.0,,
david grohl,49396,-2.0,David Grohl;,
david gilmour,177857,1.0,,
david cross,120374,0.0,David Cross;,
david copperfield,5697,1.0,,
david caruso,4725,6.0,David Caruso;,
david bowie,222000,16.0,David Bowie;,
david attenborough,100553,4.0,David Attenborough;,
david and goliath,349368,3.0,David and Goliath;,
david alan grier,2751,0.0,,
david,195343,2.0,,
dave mckean,37857,0.0,,
dave chapelle,1552,0.0,,
dauphin,48700,1.0,,
daughter–in–law,80733,5.0,,
daughter-father relationship,108727,1.0,,
daughter of the president,228302,2.0,,
daughter,12744172,215.0,Daughter;,
dating woes,246029,2.0,,
dating service,105357,1.0,,
dating apps,179437,1.0,,
dating app,179437,1.0,,
dating advice,31685,5.0,,
dating,5409972,63.0,,
dated technology,32,1.0,,
dated slang,113283,0.0,,
dated music but fun,1304,-2.0,,
dated music,8132,1.0,,
dated graphics,26603,0.0,,
dated directing,1253,1.0,,
dated CGI,8644,1.0,,
dated CG,2809,0.0,,
date rape,147936,2.0,Date Rape;,
date from hell,4410,1.0,,
date drugs,137060,1.0,,
date,2557211,37.0,,
database,186029,1.0,,
data science,89492,4.0,,
data,89102,0.0,Data;,
darwinism vs creationism,84772,0.0,,
darwinism,59380,1.0,,
darwin award winner,8809,-1.0,,
darwin,518463,4.0,Darwin;,
darthvader,260,1.0,,
darth vader,202418,31.0,Darth Vader;,
darkspore,160575,1.0,,
darkside,143068,5.0,,
darkroom,137574,2.0,,
darknet,114494,1.0,,
darkness,2775539,34.0,Darkness;,
darkman,204099,3.0,,
darker undertones,59118,2.0,,
darker,27311,1.0,,
dark web,765138,5.0,,
dark undertones,4432,1.0,,
dark soundtrack,136636,1.0,,
dark side of India,69326,15.0,,
dark side,278727,4.0,,
dark secrets,503223,7.0,,
dark secret,442856,3.0,,
dark satire,4166,0.0,,
dark romance,201194,1.0,,
dark protagonist,293,1.0,,
dark past,889944,11.0,,
dark movie,177593,6.0,,
dark matter,180251,1.0,,
dark lighting,311353,3.0,,
dark killer,89999,1.0,,
dark humour,1131468,19.0,Dark humour;,
dark humo,2858,-1.0,,
dark horse comics,523776,5.0,,
dark heroine,5999,1.0,,
dark future,673109,7.0,Dark Future;,
dark finnish humor,84980,1.0,,
dark fairy tale,327305,17.0,,
dark ending,83184,0.0,,
dark dramedy,146238,1.0,Dark dramedy;,
dark commedy,53468,1.0,,
dark comedy (sortof),32587,-3.0,,
dark comedy bits,1237,0.0,,
dark co,356,0.0,,
dark carnival,200583,2.0,,
dark animated film,2138,5.0,,
dark angel,188,1.0,,
dark and wonderful,73200,-1.0,,
dark and stormy night,7678,2.0,,
dark and mean,55363,-1.0,,
dark and best,136864,1.0,,
dariusz wolski,96612,2.0,,
daring rescues,8253,1.0,DARING RESCUES;,
darin,89356,1.0,Darin;,
darfur,112545,0.0,,
dare,591460,9.0,,
dardenne,3010,-1.0,,
darama,6953,-6.0,,
danube,191555,4.0,,
dansk,159167,1.0,,
danny mooney,116857,1.0,,
danny glover,111844,0.0,Danny Glover;,
danny elfman,5042,1.0,Danny Elfman;,
danny boyle,144644,14.0,Danny Boyle;,
danmark,115828,1.0,,
danish soldier,77833,1.0,,
danish history,96911,1.0,,
danish animation,167076,1.0,,
daniel radcliffe,104863,3.0,Daniel Radcliffe;,
daniel pearl,53921,-1.0,,
daniel burman,27783,1.0,Daniel Burman;,
dani2008,7382,-1.0,,dani_2008;
dani2007,759465,-193.0,,
dani2005,40278,-4.0,,
dangling plotlines,95510,-2.0,,
dangerous side effects,141175,1.0,,
dangerous relationships,134661,1.0,,
dangerous mission,320169,3.0,,
dangerous jobs,114134,1.0,,
dangerous gang,121271,1.0,,
dangerous driving,26242,1.0,,
dangerous animal,101180,1.0,,
dangerous,954549,19.0,,
danger of life,453914,8.0,,
danger,3152769,44.0,Danger;,
dandy,128860,1.0,,
dancing while working,25816,1.0,,
dancing on the bar,3825,2.0,,
dancing on temple of love,27727,0.0,,
dancing master,72064,6.0,,
dancing lessons,8916,0.0,,
dancing in the street,81020,1.0,,
dancing girls,1932,0.0,,
dancing corpse,7472,2.0,,
dancing class,101120,2.0,,
dancing caterpillar,158471,1.0,,
dancing,10590176,297.0,Dancing;,
dances with wolves retelling,72998,0.0,,
dancers,2942,0.0,,
dancer,6350085,74.0,,
dance-off,158779,1.0,,
dancehall hostess,1416,1.0,,
dancehall girl,598609,6.0,,
dancehall,88881,1.0,,
dance teacher,491210,7.0,,
dance studio,145576,1.0,,
dance show,2926,1.0,,
dance school,6124,2.0,,
dance scenes,181449,1.0,,
dance scene,3095,0.0,,
dance ritual,73141,1.0,,
dance performance,302128,11.0,,
dance party,311388,2.0,,
dance off (scene),72267,-3.0,,
dance number,165020,1.0,,
dance music,199642,3.0,,
dance movie,297399,2.0,,
dance marathon,35087,0.0,,
dance lesson,2839,3.0,,
dance instructor,221099,3.0,,
dance hall singer,296423,2.0,,
dance hall girl,159951,1.0,,
dance hall,465071,10.0,,
dance group,99373,1.0,,
dance director,146242,1.0,,
dance crew,164817,1.0,,
dance contest,708316,10.0,,
dance competition,1188,1.0,,
dance company,98373,1.0,,
dance club,73773,3.0,,
dance class,76011,2.0,,
dance band,166319,3.0,,
dance along,345,0.0,,
dance act,26574,1.0,,
danberry,128867,-4.0,,
dan stevens,282228,9.0,Dan Stevens;,
dan curtis,1341,0.0,Dan Curtis;,
damsel in distress,1648400,36.0,,
damosupaherosdabetta,158610,3.0,,
damosupaherosdabeta,169982,1.0,,
damn you all to hell,2529,-1.0,,
damn the man,6885,2.0,,
damn incredible,1245,-2.0,,
damn hamster,53972,-1.0,,
damn dirty apes,2529,1.0,,"""damn dirty apes"";"
damian lewis masterclass,157276,1.0,,
damian chazelle,164909,5.0,,
dame,128388,2.0,,
damascus,161942,3.0,,
damage,430203,6.0,,
dama,116660,1.0,,
dam,1358547,16.0,,
daly waters,140315,1.0,,
dalmatian,128542,4.0,,
dalmatia,336955,2.0,,
dallas texas,423217,6.0,,
dallas roberts,8667,-2.0,Dallas Roberts;,
dallas mavericks,145283,1.0,,
dali,75446,1.0,Dali;,
dalai lama,268882,6.0,Dalai Lama;,
dakota,145544,5.0,,
daisy duck,1586610,9.0,,
dairy queen restaurant,6978,1.0,,
dairy queen,1449,1.0,,
dairy,142574,1.0,,
daily life,1312633,24.0,,
daikaiju,105938,1.0,,
dagger,201159,4.0,,
daft,4848,-2.0,,
daf,81591,-1.0,,
daemons,164473,-1.0,,
daek,30707,0.0,,
dad's in the courtroom,7728,-6.0,,
dads,113632,1.0,,
daddys home,149352,1.0,,
daddy issues,122912,3.0,Daddy issues;,
dadaist,259092,2.0,,
dadaism,320852,2.0,,
dacoits,181111,1.0,,
daco,1198,1.0,,
dackel,131142,1.0,,
dachshund,397675,5.0,,
daad,184119,1.0,,
daaamn,6932,0.0,,
d'Artagnan is a little tit,90403,-1.0,,
d. h. lawrence,128701,1.0,,
d day,7502,0.0,,
d,186306,-66.0,,
côte d'azur,113792,3.0,,
czechploitation,186107,1.0,,
czechoslovakia,980911,10.0,Czechoslovakia;,
czech society,1446,1.0,,
czech history,101319,1.0,,
czech comedy,46952,1.0,,
czech,753715,9.0,Czech;,
cystic fibrosis,335083,2.0,,
cyrogenics,1077,1.0,,
cyrano,1277,-1.0,,
cyperpunk,74731,1.0,,
cynicism,489913,48.0,Cynicism;,
cynical protangonist,80430,3.0,,
cynical protagonist,44195,0.0,,
cynical money grab,91974,0.0,,
cynical ending,1321,1.0,,
cynic,63781,6.0,,
cyncial,1594,1.0,,
cymbals,4395,2.0,,
cylon,72308,1.0,,
cyclops,964916,11.0,,
cyclone,79287,1.0,,
cyclist,431998,4.0,,
cycling,3861813,50.0,,
cycles of life,177913,1.0,,
cycle tour,130986,1.0,,
cycle of violence,185711,1.0,,
cycle of revenge,182783,1.0,,
cycle of life,8014,1.0,,
cycle,8014,1.0,,
cyberterrorism,366223,13.0,,
cybersuit,1750,1.0,,
cyberspace,533015,4.0,,
cybersex,137347,1.0,,
cybernetics,256192,42.0,,
cybernetic creatures,27611,4.0,,
cyber-intimidation,355,3.0,,
cyber-fantasy,110730,2.0,,
cybercrime,445220,3.0,,
cyberbullying,150230,1.0,,
cyber-blackmail/intimidation,62436,3.0,,
cyberattack,112085,1.0,,
cyber warfare,307974,2.0,,
cyber thriller,120637,1.0,,
cyber terrorist,424779,3.0,,
cyber terrorism,362466,3.0,,
cyber penis,7988,0.0,,
cyber crime,187601,5.0,,
cyber bully,164264,1.0,,
cyber actvism,112334,1.0,,
cyber,467438,11.0,,
cyanide pill,27131,1.0,,
cyanide,128397,1.0,,
cutting,149744,2.0,,
cutthroat,2207,1.0,,
cutter,1312,1.0,,
cuts,101249,1.0,,
cutical scissors,1079,1.0,,
cutesy pet,104243,0.0,,
cutesy,6377,-2.0,,
cute romance,1905,0.0,,
cute robots,260,1.0,,
cute robot,4544,0.0,,
cute psychiatrist,89864,1.0,,
cute movie,3129,0.0,,
cute kids,215004,1.0,,
cute kid,253543,3.0,,
cute girls,112983,5.0,,
cute girl,177648,5.0,,
cute ending,64032,4.0,,
cute couples,4973,4.0,,
cute cliche,1197,3.0,,
cute. cartoon,50872,-5.0,,
cute boys,434000,3.0,,
cute boy,280296,3.0,,
cute baby,1394,0.0,,
cute animation,86298,-1.0,,
cute animals,109074,-1.0,Cute animals;,
cute and nice,8362,-1.0,,
cute aliens,70286,-1.0,,
cute alien,4796,-5.0,,
cute actress,284596,3.0,,
cute Rebecca Chambers,170961,1.0,,
cute,10657416,383.0,Cute;,cute!;
cut-backs,88678,0.0,,
cut scenes,69757,-2.0,,
cut on face,135490,1.0,,
customs house,4448,1.0,,
customs,285056,2.0,,
customized car,101086,0.0,,
customer service,196252,1.0,,
customer,31691,2.0,,
custody hearing,170697,1.0,,
custody battle,518143,11.0,,
custody,527635,8.0,,
custer,41831,1.0,,
curtain call,76758,1.0,,
cursing,261567,4.0,Cursing;,
cursed videos,130640,1.0,,
cursed object,159696,2.0,,
cursed accordion,106768,1.0,,
cursed,143309,1.0,,
curse,13006035,182.0,Curse;,
current matter,103572,1.0,,
current events,467094,5.0,,
current affairs,175175,1.0,,
current,1057211,-50.0,,
currency conversion,27790,-1.0,,
curmudgeon,231367,1.0,,
curling,182330,0.0,,
curious sport,106130,1.0,,
curious,269960,2.0,,
curiosity,555766,7.0,,
curfew,86191,3.0,,
cures,48043,-3.0,,
cured by love/hope,196928,18.0,,
cure,1376981,13.0,,
curatorship,70961,1.0,,
curator,218644,2.0,,
cups,185021,1.0,,
cupid,350782,2.0,Cupid;,
cupcakes,156605,1.0,,
cupcake,64726,3.0,,
cupboard,203564,5.0,,
cup,68194,1.0,,
cunnilingus,610329,4.0,,
cumbria,54534,3.0,,
culvert,4815,1.0,,
cultures,158251,1.0,,
cultured characters,59709,3.0,,
culture shock,251300,5.0,,
culture revolution,2621,0.0,,
culture clash hysteria,17338,3.0,,
culture,2880957,31.0,Culture;,
cultural revolution,1423516,13.0,Cultural Revolution;Cultural revolution;,
cultural references lost in translation,31878,0.0,,
cultural references,291943,52.0,,
cultural history,60137,0.0,,
cultural heritage,152065,1.0,,
cultural exchange,48385,-1.0,,
cultural differences,198440,21.0,,
cultural difference,1661755,16.0,,
cultural customs and traditions,98890,5.0,,
cultural conflict,404757,28.0,,
cultural classic,22955,-11.0,,
cultural clash,3538,2.0,,
cultural blender,6874,0.0,,
cultural authenticity,82950,18.0,,
cultural appropriation,346603,2.0,,
cults,726130,19.0,,
culte SF,7842,-9.0,,
culte,556,2.0,,
cult-classic,8906,0.0,,
cult scene,3896,-1.0,,
cult of personality,117726,1.0,,
cult of persona,72488,11.0,,
cult of masulinity,1250,0.0,,
cult of masculinity,6741,-1.0,,
cult music band,161360,1.0,,
cult movie cast,2788,1.0,,
cult leader,804107,9.0,,
cult horror,378187,3.0,,
cult films,108316,0.0,,
cult film,18865947,1932.0,Cult Film;Cult film;,
cult figure,145946,4.0,,
cult fi,5903,0.0,,
cult favorite,806492,17.0,,
cult director,1053391,12.0,,
cult comedy,1979484,23.0,,
cult classic,1811389,462.0,Cult Classic;Cult classic;,
cult clasic,1321,3.0,,
culprit,4496,1.0,,
culinary arts,203691,2.0,,
culinary,164014,5.0,,
cuisine,380572,4.0,,
cuidad juarez,54958,1.0,,
cuentos,59953,-1.0,,
cue,51094,-3.0,,
cuddle rabbit,184114,3.0,,
cuddle,46976,0.0,,
cucumber,121286,1.0,,
cuckolded husband,1959,1.0,,
cuckold,454686,8.0,Cuckold;,
cubism,176163,1.0,,
cubiness of the space station,60338,1.0,,
cubicle,78701,1.0,,
cube,398799,5.0,,
cuban refugees,294,1.0,,
cuban missile crisis,11275,9.0,Cuban missile crisis;,
cuban,499302,4.0,,
ctx,8093,1.0,,
ction,143880,0.0,,
cthulhu mythos,155776,1.0,,
cthulhu,150433,5.0,Cthulhu;,
crystal skull,2910,1.0,,
crystal meth,166,1.0,,
crystal machine,2641,1.0,,
crystal ball,109106,1.0,,
crystal,370650,4.0,Crystal;,
cryptozoology,1003133,10.0,,
cryptozoologist,287920,2.0,,
cryptologist,290596,3.0,,
cryptoids,177147,1.0,,
cryptography,331650,138.0,,
cryptographic device,2989,1.0,,
cryptog,116797,1.0,,
crypt keeper,77350,4.0,,
crypt,146306,5.0,,
cryosphere,98973,1.0,,
cryonics is not time travel,442,0.0,,
cryonics,38312,3.0,,
cryogenics,844866,23.0,,
cryogenic chambers,94864,1.0,,
crying woman,277689,2.0,,
crying man,128606,1.0,,
crying male,27316,1.0,,
crying,1809547,27.0,,
cry wolf,103489,1.0,,
cry and laugh,187605,1.0,,
cry,68777,2.0,,
crutches,113113,2.0,,
crutch,173004,3.0,,
crushing reply,71550,1.0,,
crushed hand,145558,1.0,,
crushed,8839,1.0,,
crush on teacher,216,1.0,,
crush on girl,186935,1.0,,
crush,3385367,51.0,,
crusades,553523,23.0,,
crusaders,252768,2.0,,
crusader,216408,4.0,,
crusade,517837,9.0,,
crunk,34271,2.0,,
crumbling lives,3160,-1.0,,
cruising,535073,8.0,,
cruise liner,122869,3.0,,
cruise,1432883,25.0,Cruise;,
cruelty to animals,57526,1.0,,
cruelty of war,65459,1.0,,
cruelty of strangers,65418,0.0,,
cruelty,4178225,47.0,Cruelty;,
cruel reality,148838,1.0,,
cruel professor,3733,-1.0,,
cruel joke,700,1.0,,
cruel children,172405,1.0,,
cruel characters,9010,6.0,,
crude language,122904,12.0,,
crude humour,206515,2.0,,
crude humor,4624381,346.0,Crude humor;,
crucifix,720577,16.0,,
crucified,50892,1.0,,
croydon,173203,1.0,,
crows,4744,1.0,,
crowning moment of awesome,79139,1.0,,
crown prince,47610,1.0,,
crown jewels,69227,1.0,,
crown,369970,3.0,,
crowfunding,165891,0.0,,
crowe's best,3578,-3.0,,
crowe did it again,33660,-4.0,,
crowdsourced,161624,1.0,,
crowdfunding,714280,4.0,,
crowdfunded,771082,7.0,,crowd-funded;
crowd pleaser,87984,1.0,,
crowd movie,2657,0.0,,
crowd funding,151599,1.0,,
crowd funded,98122,1.0,,
crowd,347742,3.0,,
crowbar,92058,1.0,,
crow,381993,11.0,,
croupier,113484,2.0,,
crotchshots,106734,1.0,,
crossword puzzles,46850,2.0,,
crossword puzzle,235317,2.0,,
cross-sex friendship,9010,4.0,,
crossover,493991,16.0,,cross-over;
crossing guard,4276,1.0,,
crossing fingers for luck,1103,1.0,,
crossing a river,104388,1.0,,
cross-illusion,7318,-1.0,,
crossfit,503505,5.0,,
crossed lifes,55851,1.0,,
cross-dressing women,52217,-10.0,,
cross-dressing men,10228,-1.0,,
cross-dressing,229102,2.0,Cross-Dressing;,
cross-cultural romance,113275,4.0,,
cross-cultural,7143,1.0,,
cross-country,139213,1.0,,
crossbow,889131,8.0,,
cross dressing women,175224,9.0,,
cross dressing men,128400,13.0,,
cross dressing,2510327,125.0,,
cross dresser,472658,2.0,,
cross cultural relationship,143373,3.0,,
cross cultural relations,2926,1.0,,
cross cultural,110284,0.0,,
cross country trip,391112,4.0,,
cross country skiing,52967,0.0,,
cross country running,139213,1.0,,
cross country race,144692,3.0,,
cross country,856347,11.0,,
cross breed,98203,1.0,,
cross amulet,136198,1.0,,
cross,195505,6.0,,
croquet,216443,4.0,,
crops,178205,1.0,,
crop-circles,5502,6.0,,
crop dusting,156350,1.0,,
crop duster,280467,5.0,,
crop circles,50279,-1.0,,
crop circle,183307,3.0,,
crooner,283960,2.0,,
crooks disguised as cops,7344,1.0,,
crooks,316227,2.0,,
crooked warden,4620,1.0,,
crooked sheriff,798668,5.0,,
crooked politician,1039,2.0,,
crooked partner,141343,1.0,,
crooked lawyer,634704,8.0,,
crooked doctor,25778,1.0,,
crooked cops,235692,2.0,,
crooked cop,256574,2.0,,
crooked businessman,100559,1.0,,
crook couple,126887,4.0,,
crook,942090,11.0,,
crony capitalism,77829,0.0,,
cronic,124869,1.0,,
cronenberg,20098,-9.0,,
crocodile attack,307915,3.0,,
crocodile,2484455,35.0,,
crocked plot,283136,2.0,,
croatian film,188645,1.0,,
croatian,245360,1.0,,
croatia film,188645,1.0,,
croatia,664538,4.0,Croatia;,
critters-like aliens,87192,-3.0,,
critters,167304,1.0,,
critique of journalism,9018,0.0,,
critique of french society,2731,-1.0,,
critique of capitalism,3093,0.0,,
criticism and blame,80416,2.0,,
criticism,170940,-1.0,Criticism;,
critically bashed,405030,4.0,,
critically acclaimed,126846,3.0,,
critical thinking,81355,1.0,Critical thinking;,
critical analysis,91952,0.0,,
critical,463598,1.0,,
critic,979823,13.0,,
criterion,712031,84.0,Criterion;,
crispin glover,26751,1.0,Crispin Glover;,
crisis management,373264,11.0,,
crisis line,3299,1.0,,
crisis counselor,3273,1.0,,
crisis,1356697,17.0,,
crippled child,5099,1.0,,
cripple,596366,8.0,,
criogenes,32825,1.0,,
cringy dialogue,159690,1.0,,
cringey,244506,4.0,,
cringeworthy,539,1.0,,
cringe worthy,158336,1.0,,
cringe moments,158972,4.0,,
crimson tide (song),161,0.0,,
criminology,74144,1.0,,
criminologist,507,1.0,,
criminals,1686732,22.0,,
criminally insane,390091,4.0,,
criminal underworld,1109168,8.0,,
criminal underground,225078,3.0,,
criminal trio,127052,2.0,,
criminal trial,456101,3.0,,
criminal syndicate,456752,4.0,,
criminal rehabilitation,134687,1.0,,
criminal reform,1206,-1.0,,
criminal record,185905,1.0,,
criminal profile,4056,1.0,,
criminal past,803023,7.0,,
criminal organization,504424,3.0,,
criminal mind,238464,12.0,,
criminal mastermind,1671012,18.0,,
criminal lawyer,151631,2.0,,
criminal law,5445,0.0,,
criminal justice system,343103,2.0,,
criminal justice,166488,2.0,,
criminal investigator,71033,1.0,,
criminal investigation,1087075,12.0,,
criminal heroes,195797,3.0,,
criminal defence lawyer,179729,3.0,,
criminal comedy,277040,6.0,,
crimial,1729,-5.0,,
crimen,64873,-6.0,,
crime-fighting/police robot,12246,6.0,,
crimean war,179747,1.0,,
crime witness,89829,1.0,,
crime wave,558055,7.0,,
crime thriller,593,1.0,,
crime syndicate,487932,5.0,,
crime spree,182920,4.0,,
crime spoof,171881,1.0,,
crime solving,1596461,12.0,,
crime scene scrubbing,296,4.0,,
crime scene,1787058,18.0,,
crime reporter,257599,10.0,,
crime photograpy,186975,1.0,,
crime of passion,303961,2.0,,
crime novelist,97188,1.0,,
crime maffia family drama,2023,-2.0,,
crime lord,700625,9.0,,
crime lab,184841,1.0,,
crime investigation,639439,6.0,,
crime gone awry,372825,10.0,CRIME GONE AWRY;,
crime fighter,1262612,24.0,,
crime fiction writer,220776,2.0,,
crime fantasy,115149,5.0,,
crime family,909847,12.0,Crime Family;,
crime epic,1219,2.0,,
crime doctor,469897,3.0,,
crime concealment,123589,1.0,,
crime comrdy,53236,1.0,,
crime boss,2204065,24.0,,
crime against humanity,113080,1.0,,
crikey is that a penis?,54272,-18.0,,
cried their way to the bank,7484,-2.0,,
cricket the game,184781,1.0,,
cricket eating,89862,1.0,,
cricket,994437,15.0,,
crichton,4794,-4.0,,
crianças,122699,1.0,,
crew,795858,9.0,,
crete,277229,5.0,,
creppy,113348,1.0,,
creole,80574,1.0,,
crenshaw,5874,0.0,,
crematorium,327926,7.0,,
cremation,383606,4.0,,
creepy witch,919,0.0,,
creepy talking animals,77665,0.0,,
creepy stepdad,109267,1.0,,
creepy stalker,6064,-2.0,,
creepy singing,16293,-6.0,,
creepy robot,90866,1.0,,
creepy relationships,2401,1.0,,
creepy person,153602,2.0,,
creepy monkeys,919,0.0,,
creepy kiss,72731,0.0,,
creepy kids,2122,6.0,,
creepy kid,465359,9.0,Creepy kid;,
creepy house,71067,1.0,,
creepy goodness,592,-1.0,,
creepy for some children,594,0.0,,
creepy dude,83880,-2.0,,
creepy doll,350979,4.0,,
creepy clowns,104513,0.0,,
creepy clown,175303,8.0,,
creepy children,1076,1.0,,
creepy book,112515,8.0,,
creepy acting,67197,0.0,,
creepy William Fichtner,2580,0.0,,
creepy,9390943,625.0,CREEPY;Creepy;,
creepo,3826,-3.0,,
creeping unease,64037,0.0,,
creep,4744,1.0,,
creek,276651,4.0,,
cree indian,259175,2.0,,
credits,117096,2.0,,
credit rolling down,3572,1.0,,
credit card fraud,4002,1.0,,
credit card debt,2146,1.0,,
credit card,368738,6.0,,
credit,196776,3.0,,
credible,5675,5.0,,
